,count,mean,std,min,5%,25%,50%,75%,95%,max,missing,available_pct
QH_Wm2_MOST,62079.0,51.48184202345246,57.71823671976835,-127.0169146217377,-8.652665954507698,7.286850936165697,35.66292696397304,82.66286693727625,166.32220709468413,528.8567393666362,77477,44.48321820631144
QH_Wm2_BRN_ANC,53623.0,36.65342623102419,49.2603483423729,-98.76893892446284,-5.964489523513223,-0.5917161239979274,17.072855818360015,61.020449121492845,136.87994960311417,388.70848445705076,85933,38.42400183438906
QE_Wm2_MOST,62079.0,66.99521951532722,61.895902556994045,-19.083878994829572,3.821808125498811,21.01954579812503,47.3274791499718,95.77965607892122,193.53099408957678,829.3943301249092,77477,44.48321820631144
QE_Wm2_BRN_ANC,53623.0,49.03029119280096,51.00172355603798,-23.31653787533865,0.5936491307302694,10.193378669850212,31.992669047587352,73.48472989622437,151.0242791640795,558.7861710109805,85933,38.42400183438906
u_star_MOST,62079.0,0.2195360946753512,0.12466079956980157,0.040004979136179654,0.0628879475909441,0.13162983563560024,0.1961567351366885,0.2758104262501263,0.4627548281016628,1.3422572959076269,77477,44.48321820631144
u_star_BRN_ANC,53623.0,0.22178492903086702,0.14056994626739608,0.040007757983599804,0.04632200742104188,0.10607705844729234,0.20402081930096938,0.29997138936295453,0.4894026187970639,1.2756160165854176,85933,38.42400183438906
L_MOST,66652.0,12.82752965810433,1043.466548773153,-100000.0,-132.50932606143013,-14.78759338999335,-3.411008388995146,-0.5684782304983192,195.4534604274985,100000.0,72904,47.760038980767575
Ri_b_BRN_ANC,86546.0,-1.1190511886752534,2.754116477205967,-54.010912318378246,-5.022079293703952,-1.237557952915375,-0.15338143840449173,0.07348438750536347,0.16223116369802904,0.19999849435067718,53010,62.01524835908166
